epoch,loss,val_loss
0,0.0231931172311306,0.006991077214479446
1,0.0058152321726083755,0.0041293310932815075
2,0.004774548579007387,0.003193681128323078
3,0.004336709622293711,0.0029790981207042933
4,0.004066872876137495,0.003001145087182522
5,0.004104234278202057,0.0026658044662326574
6,0.0038900934159755707,0.003054219065234065
7,0.0037609580904245377,0.0034101398196071386
8,0.0036488184705376625,0.003431352786719799
9,0.003196799661964178,0.004922923166304827
10,0.003689567791298032,0.0024981428869068623
11,0.0031096029561012983,0.002324287546798587
12,0.003295144299045205,0.0020381442736834288
13,0.0031514058355242014,0.0029958307277411222
14,0.003089811187237501,0.0018755896016955376
15,0.002669624052941799,0.0022014325950294733
16,0.0025975173339247704,0.0016715972451493144
17,0.0028032942209392786,0.0019168223952874541
18,0.002573242411017418,0.0016083897789940238
19,0.0023019365034997463,0.0022985124960541725
20,0.0024018962867558002,0.0016249672044068575
21,0.002294454723596573,0.0017852564342319965
22,0.0024463057052344084,0.002520938403904438
23,0.002103052567690611,0.0016842394834384322
24,0.002045645844191313,0.0024983417242765427
25,0.00200580689124763,0.001303975353948772
26,0.0019849471282213926,0.0012767624575644732
27,0.0018660216592252254,0.0012723567197099328
28,0.0017529051983729005,0.0011728403624147177
29,0.0018188768299296498,0.0013258716790005565
30,0.00189428951125592,0.0011364055098965764
31,0.001688438351266086,0.002360886661335826
32,0.001753488671965897,0.0010394573910161853
33,0.0015776673099026084,0.0012181899510324001
34,0.001559730852022767,0.0014873786130920053
35,0.0015286843990907073,0.0009499983862042427
36,0.0014107180759310722,0.0012219402706250548
37,0.0014025259297341108,0.0009064690675586462
38,0.0013917339965701103,0.0013283464359119534
39,0.0014171954244375229,0.0009594588191248477
40,0.0013308173511177301,0.001170427887700498
41,0.0012775060022249818,0.0013093576999381185
42,0.001328349462710321,0.0009718590881675482
43,0.0011595023097470403,0.001127931522205472
44,0.0011396968038752675,0.0008619754808023572
45,0.0011537225218489766,0.0007264410960488021
46,0.0011786279501393437,0.0008027865551412106
47,0.0010404870845377445,0.0008678670274093747
48,0.0011109993793070316,0.0007798688020557165
49,0.0010639483807608485,0.0006570930127054453
50,0.0009515034616924822,0.0008193030371330678
51,0.0009567369124852121,0.0006501257885247469
52,0.0010600120294839144,0.0009901222074404359
53,0.0009275000775232911,0.0006332966149784625
54,0.0009732234175316989,0.0006304399576038122
55,0.0008910734322853386,0.000659208046272397
56,0.000973678776063025,0.0006061346502974629
57,0.0008879821398295462,0.0005492951022461057
58,0.0008828103309497237,0.0006841980502940714
59,0.0008686024229973555,0.0005315581802278757
60,0.0008562540751881897,0.0005269795656204224
61,0.0008618507999926805,0.0006933994591236115
62,0.0008165811304934323,0.0005184930632822216
63,0.000807043572422117,0.0004907120019197464
64,0.0007817485020495951,0.0005765974055975676
65,0.0008975430391728878,0.0006025118054822087
66,0.0008119095000438392,0.0006583103095181286
67,0.0007618289673700929,0.0008621813030913472
68,0.0007574989576824009,0.0005718011525459588
69,0.0007867238600738347,0.00047207166790030897
70,0.0007900407072156668,0.00047384315985254943
71,0.0007803688058629632,0.0007255423115566373
72,0.0006978759192861617,0.0006493461551144719
73,0.0007255055825226009,0.00046371016651391983
74,0.0007542928797192872,0.000485376687720418
75,0.0007599192322231829,0.0004678975965362042
76,0.0007317501003853977,0.0005327603430487216
77,0.0007059363997541368,0.0004558379587251693
78,0.0007475282181985676,0.0004705886822193861
79,0.0007030752603895962,0.00044497131602838635
80,0.0007007474778220057,0.0004249064950272441
81,0.0006894468097016215,0.0006480035954155028
82,0.0006577045423910022,0.0005530205089598894
83,0.0007078788476064801,0.0004223351425025612
84,0.0006955339922569692,0.000630376220215112
85,0.0006807777681387961,0.0006317986990325153
86,0.0007250492926687002,0.0010876391315832734
87,0.0008626796188764274,0.0004893057630397379
88,0.0007400163449347019,0.0004145193670410663
89,0.0006500980234704912,0.0004215168009977788
90,0.0006452301749959588,0.00040597369661554694
91,0.0006188867846503854,0.0010883761569857597
92,0.000717557966709137,0.00045081827556714416
93,0.0006509486120194197,0.000412278895964846
94,0.0006610576529055834,0.0007294625393114984
95,0.000684690719936043,0.0005745760281570256
96,0.0006711814785376191,0.0005106296157464385
97,0.0006975706783123314,0.0008962874417193234
98,0.0006766003789380193,0.00039219437167048454
99,0.0005916325026191771,0.0004046040994580835
