epoch,loss,val_loss
0,0.019964534789323807,0.002902496373280883
1,0.0033547997009009123,0.0027675959281623363
2,0.0030368382576853037,0.003614840330556035
3,0.0030047728214412928,0.00272459932602942
4,0.0027919120620936155,0.00423918291926384
5,0.0026193701196461916,0.002468828344717622
6,0.0027433400973677635,0.006316393613815308
7,0.002651001326739788,0.0024671335704624653
8,0.0022781312000006437,0.0028662951663136482
9,0.0023984552826732397,0.00220674742013216
10,0.0022002661135047674,0.002469863509759307
11,0.002117681549862027,0.002120435470715165
12,0.0020052066538482904,0.0019033479038625956
13,0.0020047654397785664,0.002087079454213381
14,0.0019846782088279724,0.003501300001516938
15,0.0019048134563490748,0.0019181401003152132
16,0.001767228008247912,0.00314288679510355
17,0.0020365745294839144,0.001812006114050746
18,0.0016488196561113,0.0015908540226519108
19,0.001888768165372312,0.0021764945704489946
20,0.0017168102785944939,0.0015980746829882264
21,0.0015572496922686696,0.001476422999985516
22,0.0016551653388887644,0.0014461495447903872
23,0.0014665494672954082,0.0013924349332228303
24,0.0014838920906186104,0.0016162267420440912
25,0.0013998246286064386,0.0013390936655923724
26,0.0013770341174677014,0.0013121151132509112
27,0.001299654715694487,0.0012476240517571568
28,0.0012956277932971716,0.0020551984198391438
29,0.0012840265408158302,0.002466727513819933
30,0.0012595104053616524,0.0015159157337620854
31,0.0012507272185757756,0.001343707786872983
32,0.0013503471855074167,0.0019366772612556815
33,0.001211053691804409,0.0013724640011787415
34,0.0011704559437930584,0.0011103606084361672
35,0.00110713264439255,0.0019912724383175373
36,0.001266790903173387,0.001347661018371582
37,0.0011566032189875841,0.001025992096401751
38,0.0010739919962361455,0.001050023827701807
39,0.0010910462588071823,0.000963281374424696
40,0.0010005319491028786,0.0011028103763237596
41,0.0010667814640328288,0.0008987007895484567
42,0.0009951774263754487,0.001136542297899723
43,0.0010302098235115409,0.0013111147563904524
44,0.0010039053158834577,0.0008593228994868696
45,0.0009563604253344238,0.000908218789845705
46,0.0009040336008183658,0.0008790232241153717
47,0.000915026233997196,0.0008038547239266336
48,0.0009260858641937375,0.0007859889883548021
49,0.000966290186624974,0.0007606034050695598
50,0.0008900057291612029,0.000737848982680589
51,0.000818247499410063,0.0009304930572398007
52,0.000798353343270719,0.0008054440841078758
53,0.0009268418070860207,0.0007218048558570445
54,0.0008021042449399829,0.0008155372925102711
55,0.0008435989730060101,0.0011092615313827991
56,0.0008295808220282197,0.0007244465523399413
57,0.000865955778863281,0.000675339950248599
58,0.0007937289774417877,0.0010775314876809716
59,0.0008959693368524313,0.0007718611159361899
60,0.0008059844258241355,0.0006519051385112107
61,0.000770552724134177,0.0007477328763343394
62,0.0009081541211344302,0.00067235465394333
63,0.0007650687475688756,0.0007126795244403183
64,0.0007645132136531174,0.0008101218845695257
65,0.0007940019713714719,0.0006019550492055714
66,0.0007632549968548119,0.0006085096974857152
67,0.0007333827088586986,0.0008139977580867708
68,0.0007921360083855689,0.0006738026277162135
69,0.0007269236375577748,0.000780937320087105
70,0.0007334229885600507,0.0006964242202229798
71,0.0008110567578114569,0.0007939953939057887
72,0.0008736198069527745,0.0005801909719593823
73,0.000717107963282615,0.0006256728083826602
74,0.0007120086229406297,0.0005639020819216967
75,0.0007504189270548522,0.0019334823591634631
76,0.0007442185888066888,0.0005353222950361669
77,0.0007574626943096519,0.000698388961609453
78,0.0006665144464932382,0.0006617081235162914
79,0.0006979758036322892,0.0008889729506336153
80,0.0008096055244095623,0.0005964278825558722
81,0.0006657084450125694,0.0006187770632095635
82,0.0007536789053119719,0.0005933587672188878
83,0.0007398901507258415,0.0006585711962543428
84,0.0007379320450127125,0.00048217090079560876
85,0.0006981526967138052,0.0007276536198332906
86,0.0006690829177387059,0.0012557413429021835
87,0.0006771389744244516,0.0005459091626107693
88,0.0006729709566570818,0.0008719171746633947
89,0.0007109309663064778,0.0005738587351515889
90,0.0007082290831021965,0.0009667713893577456
91,0.0007872929563745856,0.0006785020814277232
92,0.0006348317256197333,0.0004624794819392264
93,0.0006857343250885606,0.0007495887693949044
94,0.0007194559439085424,0.0005399297224357724
95,0.0006856703548692167,0.0005435835337266326
96,0.0006770328036509454,0.0004333870601840317
97,0.0006915888516232371,0.00043804486631415784
98,0.0006893816753290594,0.0004498685884755105
99,0.0008131907670758665,0.0005453764460980892
