epoch,loss,val_loss
0,0.023926522582769394,0.0029778683092445135
1,0.004064592998474836,0.0025108596310019493
2,0.003432999365031719,0.0022359630092978477
3,0.003459578612819314,0.0029219710268080235
4,0.003286378225311637,0.002037744503468275
5,0.0027123934123665094,0.0025241062976419926
6,0.0026649408973753452,0.0032246375922113657
7,0.002483193064108491,0.0020886629354208708
8,0.0022881729528307915,0.0017239293083548546
9,0.0022676263470202684,0.0016876456793397665
10,0.002080692909657955,0.00310405227355659
11,0.002162159653380513,0.0016553094610571861
12,0.0020300333853811026,0.0015666084364056587
13,0.001992751844227314,0.001787771936506033
14,0.00197040056809783,0.0014302616473287344
15,0.001837712130509317,0.0017956020310521126
16,0.0018620352493599057,0.0016479837941005826
17,0.0016710552154108882,0.0012255855835974216
18,0.0016395217971876264,0.0011684822384268045
19,0.0016008625971153378,0.0014417808270081878
20,0.0015900509897619486,0.0010973562020808458
21,0.0016627268632873893,0.0014401264488697052
22,0.0014634624822065234,0.0013476646272465587
23,0.0015211411518976092,0.0010639945976436138
24,0.00135236163623631,0.0012359601678326726
25,0.0012620723573490977,0.0009967328514903784
26,0.001262468984350562,0.0009541346225887537
27,0.0012153255520388484,0.0009519818122498691
28,0.0011652435641735792,0.0012366997543722391
29,0.0011723848292604089,0.001746999565511942
30,0.0012433648807927966,0.0008967859321273863
31,0.0011396486079320312,0.0009189214324578643
32,0.0010760623263195157,0.0008636596612632275
33,0.0010351500241085887,0.0009355322690680623
34,0.0010003860807046294,0.0007926378748379648
35,0.0009098764276131988,0.0007708196644671261
36,0.0009285455453209579,0.0010043330257758498
37,0.0008880951208993793,0.0007344994228333235
38,0.0009573582210578024,0.0007047409890219569
39,0.0008899788954295218,0.0006984348874539137
40,0.0008567983750253916,0.0007748004281893373
41,0.0008247134392149746,0.0006717165233567357
42,0.0008243357879109681,0.0006389740738086402
43,0.0007215927471406758,0.0006126665975898504
44,0.0007648647297173738,0.0007213865173980594
45,0.0007315200055018067,0.0007047992548905313
46,0.0007061606738716364,0.0006594795268028975
47,0.0006931270472705364,0.000550192198716104
48,0.0006918032886460423,0.000628359557595104
49,0.0006729943561367691,0.0006412944640032947
50,0.0006204907549545169,0.0005455125356093049
51,0.0005924729630351067,0.0004996688803657889
52,0.000637512537650764,0.0005336456815712154
53,0.0005762806977145374,0.0005256511503830552
54,0.0006355942459776998,0.0004988658474758267
55,0.0005502295098267496,0.00044173712376505136
56,0.0005447762086987495,0.0004103819082956761
57,0.0005408848519437015,0.00047374481800943613
58,0.0005631439271382987,0.00044286801130510867
59,0.000545821210835129,0.00040784847806207836
60,0.0004920558421872556,0.00040892596007324755
61,0.0004962541861459613,0.0003787093155551702
62,0.0004696836695075035,0.00040252701728604734
63,0.0004635802179109305,0.00036996373091824353
64,0.00049935607239604,0.00038031270378269255
65,0.00047731160884723067,0.0003331602201797068
66,0.0004349755763541907,0.000438731542089954
67,0.0004530038859229535,0.0003118950698990375
68,0.0004172966000624001,0.0005562735605053604
69,0.0004467046819627285,0.0002994078677147627
70,0.0004798517329618335,0.00046422003651969135
71,0.00046892912359908223,0.00030988818616606295
72,0.0004117602948099375,0.0003442508168518543
73,0.0004129531153012067,0.00027635469450615346
74,0.0004304363683331758,0.00031640296219848096
75,0.00041345160570926964,0.0002695038274396211
76,0.00041568270535208285,0.00026385061210021377
77,0.000448113918537274,0.00028887653024867177
78,0.0004140541423112154,0.00028151809237897396
79,0.0004268587799742818,0.0002703044156078249
80,0.0004050515126436949,0.00026988823083229363
81,0.00042681812192313373,0.00027112881070934236
82,0.00037466114736162126,0.00026753757265396416
83,0.0003678634820971638,0.0003468585491646081
84,0.0004189091851003468,0.00030932240770198405
85,0.0003795728844124824,0.0009117824956774712
86,0.0004562573740258813,0.0003827843174804002
87,0.00036638774327002466,0.00025349267525598407
88,0.00039680636837147176,0.0002369512221775949
89,0.0003788905742112547,0.0002754574816208333
90,0.0003790878690779209,0.0002404481201665476
91,0.0003927475190721452,0.0002814189938362688
92,0.0003861225850414485,0.00024213908181991428
93,0.0003886345657519996,0.0002942928986158222
94,0.00041820836486294866,0.0002324936940567568
95,0.00040180893847718835,0.00022376453853212297
96,0.0003799731202889234,0.00023111884365789592
97,0.0004001977213192731,0.00023143251019064337
98,0.0003548052627593279,0.0002627460635267198
99,0.0003962795890402049,0.00022371359227690846
